iteration,score,cut_edges,county_splits,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13
0,24458.6704875974,773,61.1971299208648,0.452002752588696,0.399325374955714,0.290520781446252,0.392132128137321,0.605570857172948,0.458370395827437,0.446921147324665,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
1,24445.8404038824,773,58.984628360589,0.452927935755715,0.399325374955714,0.290520781446252,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
2,24574.3755831619,748,57.4753652940073,0.308876022689838,0.399325374955714,0.443690926275992,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
3,24486.9037386671,713,47.6590596755638,0.308876022689838,0.399325374955714,0.443690926275992,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.670777484953084
4,23722.3312802567,715,48.8339245869281,0.308876022689838,0.399325374955714,0.443690926275992,0.392132128137321,0.574314806173568,0.458370395827437,0.472525805909693,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.670777484953084
5,23759.7800121702,720,48.8339245869281,0.308876022689838,0.399325374955714,0.443690926275992,0.392132128137321,0.574314806173568,0.450849907909494,0.472525805909693,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
6,23948.2472378045,725,49.9769198829463,0.437209244029254,0.399325374955714,0.311956837711189,0.392132128137321,0.574314806173568,0.450849907909494,0.472525805909693,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
7,23931.244154303,713,48.0365730166529,0.439135686768959,0.399325374955714,0.311594784583099,0.392132128137321,0.574314806173568,0.450849907909494,0.472525805909693,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
8,23948.0182326573,719,49.1926041249564,0.439135686768959,0.399325374955714,0.311594784583099,0.392132128137321,0.574314806173568,0.450849907909494,0.44730469876045,0.472041766081595,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
9,23985.891767446,726,45.7945731764304,0.439135686768959,0.399325374955714,0.311991541537251,0.392132128137321,0.585312693782871,0.450849907909494,0.44730469876045,0.472041766081595,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
10,22467.8648899711,724,46.7726804555412,0.439135686768959,0.399325374955714,0.311991541537251,0.392132128137321,0.585312693782871,0.450849907909494,0.44730469876045,0.472041766081595,0.461990739663557,0.628035339059888,0.516441595245139,0.648946579896063,0.529750963533946
11,22435.8562735977,710,45.355997035297,0.439135686768959,0.399325374955714,0.311991541537251,0.390499650029613,0.585312693782871,0.454280640743858,0.44730469876045,0.472041766081595,0.461990739663557,0.628035339059888,0.516441595245139,0.648946579896063,0.529750963533946
12,22410.511025858,720,46.5695879666497,0.439135686768959,0.399325374955714,0.47624757775177,0.390499650029613,0.585312693782871,0.454280640743858,0.44730469876045,0.310390204456816,0.461990739663557,0.628035339059888,0.516441595245139,0.648946579896063,0.529750963533946
13,23115.9594442927,754,46.448800820497,0.439135686768959,0.399325374955714,0.47624757775177,0.390499650029613,0.585312693782871,0.454280640743858,0.469816392765255,0.310390204456816,0.461990739663557,0.628035339059888,0.516441595245139,0.648946579896063,0.506597557631352
