iteration,score,cut_edges,county_splits,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13
0,5747.27165404935,800,55.6225239801787,0.366480252471342,0.355059017941454,0.450066170092906,0.477422623280683,0.664308240778829,0.33364417121411,0.5033511506416,0.657765504050899,0.531972015821966,0.483321677986722,0.580422564644032,0.522475336094189,0.36059565985051
1,4604.53973614488,824,54.9882548787836,0.366480252471342,0.355059017941454,0.450066170092906,0.477422623280683,0.664308240778829,0.33364417121411,0.5033511506416,0.596353834084399,0.531972015821966,0.539734528972746,0.580422564644032,0.522475336094189,0.36059565985051
2,4604.53973614488,824,54.9882548787836,0.366480252471342,0.355059017941454,0.450066170092906,0.477422623280683,0.664308240778829,0.33364417121411,0.5033511506416,0.596353834084399,0.531972015821966,0.539734528972746,0.580422564644032,0.522475336094189,0.36059565985051
3,4629.4180870817,831,55.8938419521819,0.366480252471342,0.355059017941454,0.334629913340428,0.477422623280683,0.664308240778829,0.447401163161986,0.5033511506416,0.596353834084399,0.531972015821966,0.539734528972746,0.580422564644032,0.522475336094189,0.36059565985051
4,4629.4180870817,831,55.8938419521819,0.366480252471342,0.355059017941454,0.334629913340428,0.477422623280683,0.664308240778829,0.447401163161986,0.5033511506416,0.596353834084399,0.531972015821966,0.539734528972746,0.580422564644032,0.522475336094189,0.36059565985051
5,4801.28117994718,822,56.9411559135969,0.366480252471342,0.355059017941454,0.334629913340428,0.477422623280683,0.664308240778829,0.447401163161986,0.5033511506416,0.596353834084399,0.546425460521517,0.539734528972746,0.580422564644032,0.506348592974361,0.36059565985051
6,4802.27500238946,815,58.5660776949288,0.366480252471342,0.333536636814001,0.355502841950862,0.477422623280683,0.664308240778829,0.447401163161986,0.5033511506416,0.596353834084399,0.546425460521517,0.539734528972746,0.580422564644032,0.506348592974361,0.36059565985051
7,4802.27500238946,815,58.5660776949288,0.366480252471342,0.333536636814001,0.355502841950862,0.477422623280683,0.664308240778829,0.447401163161986,0.5033511506416,0.596353834084399,0.546425460521517,0.539734528972746,0.580422564644032,0.506348592974361,0.36059565985051
8,5029.18892370413,813,58.4115290994138,0.366480252471342,0.333536636814001,0.355502841950862,0.477422623280683,0.527967304722818,0.447401163161986,0.5033511506416,0.596353834084399,0.683802496980931,0.539734528972746,0.580422564644032,0.506348592974361,0.36059565985051
9,4979.87724710767,810,56.5690373741114,0.366480252471342,0.333536636814001,0.355502841950862,0.477422623280683,0.676778066075459,0.447401163161986,0.5033511506416,0.596353834084399,0.530780764227284,0.539734528972746,0.580422564644032,0.506348592974361,0.36059565985051
